day,profit,cycles
2019-07-17 00:00:00+02:00,39.762988080293965,0.0
2019-12-28 00:00:00+01:00,7.079999923706055,0.0
2020-08-19 00:00:00+02:00,30.398184991362942,0.0
2020-01-01 00:00:00+01:00,0.143200740814211,0.0
2021-08-23 00:00:00+02:00,65.82484134888234,0.0
2019-04-15 00:00:00+02:00,66.5861172583341,0.0
2021-01-25 00:00:00+01:00,92.7074473277574,0.0
2019-12-29 00:00:00+01:00,42.83044222657688,0.0
2019-07-04 00:00:00+02:00,11.015602111816412,0.0
2019-09-27 00:00:00+02:00,20.44010093688965,0.0
2020-03-07 00:00:00+01:00,10.59000015258789,0.0
2020-11-16 00:00:00+01:00,39.023300362527365,0.0
2020-05-17 00:00:00+02:00,-4.720899937152863,0.0
2021-09-05 00:00:00+02:00,111.27816903371551,0.0
2019-01-12 00:00:00+01:00,-30.690800514221184,0.0
2020-07-11 00:00:00+02:00,34.79040932612825,0.0
2019-11-23 00:00:00+01:00,3.970001220703125,0.0
2019-07-24 00:00:00+02:00,17.5990007019043,0.0
2020-05-10 00:00:00+02:00,-2.357299900054933,0.0
2020-08-10 00:00:00+02:00,75.90984626297383,0.0
2019-05-08 00:00:00+02:00,10.59530014038086,0.0
2021-04-20 00:00:00+02:00,36.19520324707033,0.0
2019-11-28 00:00:00+01:00,24.3994005393982,0.0
2020-09-27 00:00:00+02:00,63.46210596962626,0.0
2020-05-29 00:00:00+02:00,47.930360492477874,0.0
2019-10-27 00:00:00+02:00,154.03734124144688,0.0
2019-11-19 00:00:00+01:00,17.364300689697263,0.0
2020-09-22 00:00:00+02:00,31.515196647644046,0.0
2020-10-20 00:00:00+02:00,73.87147071718975,0.0
2019-09-22 00:00:00+02:00,13.922438421586016,0.0
2020-12-04 00:00:00+01:00,-17.51960165023803,0.0
2021-02-01 00:00:00+01:00,95.37133267128767,0.0
2020-11-07 00:00:00+01:00,5.556800651550292,0.0
2019-02-01 00:00:00+01:00,14.555301933288575,0.0
2020-10-16 00:00:00+02:00,59.06342260730819,0.0
2021-03-04 00:00:00+01:00,47.91570281056475,0.0
2021-07-19 00:00:00+02:00,102.77203997867096,0.0
2019-05-14 00:00:00+02:00,77.98313402485567,0.0
2021-03-15 00:00:00+01:00,76.19548394802013,0.0
2021-10-12 00:00:00+02:00,268.80018581879574,0.0
2021-05-16 00:00:00+02:00,189.8828245170171,0.0
2019-05-15 00:00:00+02:00,20.689998626708984,0.0
2021-11-10 00:00:00+01:00,223.12425360117933,0.0
2020-01-16 00:00:00+01:00,17.527500610351563,0.0
2019-02-21 00:00:00+01:00,14.657598571777342,0.0
2020-12-21 00:00:00+01:00,51.08632228712599,0.0
2020-02-28 00:00:00+01:00,18.20810075759887,0.0
2019-02-14 00:00:00+01:00,18.16490127563477,0.0
2021-10-13 00:00:00+02:00,188.7819046387416,0.0
2019-04-09 00:00:00+02:00,11.341200866699218,0.0
2020-05-07 00:00:00+02:00,6.338800716400147,0.0
2021-01-12 00:00:00+01:00,68.58558996267455,0.0
2019-06-15 00:00:00+02:00,5.593600006103512,0.0
2019-02-11 00:00:00+01:00,43.36350067049264,0.0
2020-06-03 00:00:00+02:00,37.13169701652048,0.0
2021-11-10 00:00:00+01:00,269.77890894130707,0.0
2021-09-25 00:00:00+02:00,207.1359131644742,0.0
2020-09-16 00:00:00+02:00,64.06214641896909,0.0
2020-08-28 00:00:00+02:00,19.170000076293945,0.0
2021-07-13 00:00:00+02:00,29.050003051757812,0.0
2019-08-22 00:00:00+02:00,11.786099567413338,0.0
2020-04-11 00:00:00+02:00,91.78557914611729,0.0
2020-03-03 00:00:00+01:00,20.55999755859375,0.0
2020-10-30 00:00:00+01:00,28.184801082611084,0.0
2020-10-02 00:00:00+02:00,12.965699386596684,0.0
2019-10-03 00:00:00+02:00,74.31655718022822,0.0
2019-07-25 00:00:00+02:00,77.56447682491122,0.0
2019-02-01 00:00:00+01:00,10.039997100830078,0.0
2021-09-20 00:00:00+02:00,175.45023084975725,0.0
2021-09-12 00:00:00+02:00,10.652702636718754,0.0
2020-07-26 00:00:00+02:00,145.55774057031502,0.0
2019-04-22 00:00:00+02:00,40.32609847068785,0.0
2021-06-15 00:00:00+02:00,84.36600106725383,0.0
2020-10-18 00:00:00+02:00,2.2949005126953175,0.0
2020-04-11 00:00:00+02:00,3.303000431060791,0.0
2021-06-24 00:00:00+02:00,86.56295903059444,0.0
2019-03-12 00:00:00+01:00,17.334600410461427,0.0
2020-11-22 00:00:00+01:00,14.67369926452637,0.0
2019-12-02 00:00:00+01:00,62.895107635187834,0.0
2021-03-26 00:00:00+01:00,81.08538645994744,0.0
2020-12-05 00:00:00+01:00,14.337498168945316,0.0
2020-02-23 00:00:00+01:00,153.82479103499378,0.0
2020-08-07 00:00:00+02:00,10.56060050964355,0.0
2021-04-20 00:00:00+02:00,29.087703170776365,0.0
2021-04-28 00:00:00+02:00,110.16989892666705,0.0
2020-05-07 00:00:00+02:00,6.338800716400147,0.0
2020-12-02 00:00:00+01:00,284.5988552519843,0.0
2021-09-26 00:00:00+02:00,229.8866607496919,0.0
2020-03-05 00:00:00+01:00,19.201498775482182,0.0
2019-10-09 00:00:00+02:00,25.737301197052,0.0
2019-03-24 00:00:00+01:00,1.0145003128051755,0.0
2019-10-04 00:00:00+02:00,57.00712544938406,0.0
2020-01-04 00:00:00+01:00,120.11367096069046,0.0
2019-01-04 00:00:00+01:00,8.520000457763672,0.0
2020-05-28 00:00:00+02:00,52.47368195103875,0.0
2020-04-29 00:00:00+02:00,13.136599311828617,0.0
2021-06-09 00:00:00+02:00,63.50925554733466,0.0
2021-11-22 00:00:00+01:00,349.19726211908795,0.0
2019-03-13 00:00:00+01:00,36.46289954323321,0.0
2021-03-04 00:00:00+01:00,39.46428325424745,0.0
2021-10-05 00:00:00+02:00,212.16007020610456,0.0
2021-08-11 00:00:00+02:00,46.61199600219726,0.0
2019-01-11 00:00:00+01:00,15.192601890563964,0.0
2019-08-11 00:00:00+02:00,-1.485599861145019,0.0
2019-10-24 00:00:00+02:00,24.09000015258789,0.0
2019-11-02 00:00:00+01:00,64.91314855200227,0.0
2021-09-09 00:00:00+02:00,288.0055262898294,0.0
2019-08-05 00:00:00+02:00,20.630900497436528,0.0
2020-04-21 00:00:00+02:00,15.42639956176281,0.0
2021-12-05 00:00:00+01:00,300.81790958723036,0.0
2019-01-13 00:00:00+01:00,67.62690771698628,0.0
2021-11-06 00:00:00+01:00,227.5879663474699,0.0
2021-09-30 00:00:00+02:00,301.3627071181479,0.0
2020-04-23 00:00:00+02:00,23.09229944229126,0.0
2019-06-27 00:00:00+02:00,16.399997787475584,0.0
2019-06-24 00:00:00+02:00,19.322499465942386,0.0
2019-09-16 00:00:00+02:00,18.700000762939453,0.0
2020-10-08 00:00:00+02:00,27.152599945068363,0.0
2020-05-07 00:00:00+02:00,58.059685358243506,0.0
